DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,FRP,Latitude,Longitude
2015/05/27 04:28:00,NPP-375D,Brasil,SÃO PAULO,NOVA GRANADA,Mata Atlântica,7,0.0,1.0,,-20.45884,-49.33955
2015/06/10 04:52:00,AQUA_M-M,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,8,0.0,1.0,12.6,-20.51,-49.222
2015/06/10 04:52:00,AQUA_M-M,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,8,0.0,0.9,19.9,-20.511,-49.21
2015/06/10 05:06:00,NPP-375D,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,8,0.0,1.0,,-20.5099,-49.21585
2015/06/10 05:06:00,NPP-375D,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,8,0.0,1.0,,-20.5118,-49.21664
2015/06/10 05:06:00,NPP-375D,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,8,0.0,1.0,,-20.5148,-49.21658
2015/06/19 00:30:00,GOES-13,Brasil,SÃO PAULO,NOVA GRANADA,Mata Atlântica,17,0.0,1.0,,-20.42,-49.31
2015/06/24 00:00:00,GOES-13,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,22,0.1,1.0,,-20.5,-49.37
2015/06/24 00:00:00,GOES-13,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,22,0.0,1.0,,-20.5,-49.34
2015/07/20 04:15:00,NPP-375D,Brasil,SÃO PAULO,NOVA GRANADA,Mata Atlântica,3,0.0,1.0,,-20.44933,-49.32837
2015/07/20 04:15:00,NPP-375D,Brasil,SÃO PAULO,NOVA GRANADA,Mata Atlântica,3,0.0,1.0,,-20.45024,-49.32338
2015/07/20 04:15:00,NPP-375D,Brasil,SÃO PAULO,NOVA GRANADA,Mata Atlântica,3,0.0,1.0,,-20.4464,-49.3226
2015/07/20 04:15:00,NPP-375D,Brasil,SÃO PAULO,NOVA GRANADA,Mata Atlântica,3,0.0,1.0,,-20.4455,-49.32755
2015/07/25 04:21:00,NPP-375D,Brasil,SÃO PAULO,NOVA GRANADA,Mata Atlântica,8,0.0,1.0,,-20.45473,-49.27118
2015/07/25 04:21:00,NPP-375D,Brasil,SÃO PAULO,NOVA GRANADA,Mata Atlântica,8,0.0,1.0,,-20.4512,-49.27046
2015/07/25 04:21:00,NPP-375D,Brasil,SÃO PAULO,NOVA GRANADA,Mata Atlântica,8,0.0,1.0,,-20.45899,-49.26769
2015/07/25 04:21:00,NPP-375D,Brasil,SÃO PAULO,NOVA GRANADA,Mata Atlântica,8,0.0,1.0,,-20.45827,-49.2719
2015/08/01 03:50:00,NPP-375D,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,18,0.0,1.0,,-20.54,-49.39202
2015/08/01 03:50:00,NPP-375D,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,17,0.0,1.0,,-20.5419,-49.38356
2015/08/01 03:50:00,NPP-375D,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,17,0.0,1.0,,-20.54095,-49.38782
2015/08/01 04:27:00,AQUA_M-M,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,17,0.0,1.0,24.8,-20.538,-49.379
