DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,FRP,Latitude,Longitude
2022/01/13 17:11:00,NOAA-20,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,3,1.2,0.5,6.8,-20.74634,-49.65468
2022/01/15 13:52:00,TERRA_M-T,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,3,6.1,0.2,18.9,-20.75148,-49.6491
2022/01/15 16:43:00,AQUA_M-T,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,3,6.2,0.2,30.8,-20.75695,-49.66045
2022/01/15 16:43:00,AQUA_M-T,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,3,6.1,0.2,43.6,-20.74875,-49.65628
2022/01/22 16:49:00,AQUA_M-T,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,3,0.3,-999.0,8.6,-20.76581,-49.71446
2022/01/22 16:49:00,AQUA_M-T,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,3,0.3,-999.0,14.4,-20.77667,-49.71297
2022/01/24 17:04:00,NOAA-20,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,0,0.9,0.4,3.7,-20.74049,-49.65808
2022/05/06 16:01:00,NPP-375,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Cerrado,1,0.0,1.0,6.5,-20.72326,-49.69839
2022/05/10 18:43:17,GOES-16,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,4,0.0,1.0,,-20.73,-49.69
2022/07/13 16:28:00,NPP-375,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Cerrado,25,0.0,1.0,9.7,-20.69489,-49.74234
2022/07/13 16:28:00,NPP-375,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Cerrado,25,0.0,1.0,7.8,-20.69655,-49.73963
2022/07/25 16:54:00,NOAA-20,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,9,0.0,1.0,21.8,-20.76181,-49.74148
2022/08/02 03:34:00,NOAA-20,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,17,0.0,1.0,7.4,-20.74985,-49.70463
2022/08/02 03:34:00,NOAA-20,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,17,0.0,1.0,3.7,-20.74987,-49.70655
2022/08/02 03:34:00,NOAA-20,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,17,0.0,1.0,3.7,-20.74319,-49.7041
2022/08/02 05:14:00,NOAA-20,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,17,0.0,1.0,3.0,-20.74611,-49.70499
2022/08/02 05:14:00,NOAA-20,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,17,0.0,1.0,2.8,-20.74652,-49.7007
2022/08/03 04:55:00,NOAA-20,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,18,0.0,1.0,1.6,-20.74905,-49.70504
