DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,FRP,Latitude,Longitude
2015/01/07 17:25:00,NPP-375,Brasil,SÃO PAULO,LINS,Mata Atlântica,1,21.8,0.0,,-21.59134,-49.66635
2015/01/18 04:49:00,NPP-375D,Brasil,SÃO PAULO,LINS,Mata Atlântica,2,0.0,0.7,,-21.68681,-49.6655
2015/01/18 17:18:00,NPP-375,Brasil,SÃO PAULO,LINS,Mata Atlântica,3,0.0,0.7,,-21.69075,-49.66467
2015/01/20 02:14:00,TERRA_M-M,Brasil,SÃO PAULO,LINS,Mata Atlântica,4,0.2,0.9,34.7,-21.687,-49.669
2015/01/20 02:14:00,TERRA_M-M,Brasil,SÃO PAULO,LINS,Mata Atlântica,4,0.2,0.9,24.2,-21.685,-49.657
2015/01/20 04:12:00,NPP-375D,Brasil,SÃO PAULO,LINS,Mata Atlântica,4,0.2,0.9,,-21.68447,-49.66447
2015/01/20 04:12:00,NPP-375D,Brasil,SÃO PAULO,LINS,Mata Atlântica,4,0.2,0.9,,-21.68394,-49.66282
2015/01/20 04:12:00,NPP-375D,Brasil,SÃO PAULO,LINS,Mata Atlântica,5,0.2,0.9,,-21.68898,-49.65959
2015/01/20 04:12:00,NPP-375D,Brasil,SÃO PAULO,LINS,Mata Atlântica,4,0.2,0.9,,-21.68816,-49.66375
2015/01/20 04:12:00,NPP-375D,Brasil,SÃO PAULO,LINS,Mata Atlântica,4,0.2,0.9,,-21.68526,-49.66032
2015/02/25 17:08:00,AQUA_M-T,Brasil,SÃO PAULO,LINS,Mata Atlântica,0,5.0,0.4,14.1,-21.654,-49.628
2015/04/26 16:39:00,NPP-375,Brasil,SÃO PAULO,LINS,Mata Atlântica,4,0.0,0.3,,-21.62579,-49.63914
2015/05/02 16:26:00,NPP-375,Brasil,SÃO PAULO,LINS,Mata Atlântica,9,0.0,0.8,,-21.5496,-49.62289
2015/06/13 16:38:00,NPP-375,Brasil,SÃO PAULO,LINS,Mata Atlântica,11,0.0,1.0,,-21.64029,-49.75084
