DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,FRP,Latitude,Longitude
2020/01/01 14:00:00,TERRA_M-T,Brasil,SÃO PAULO,MIRASSOL,Mata Atlântica,3,0.4,-999.0,23.3,-20.816,-49.512
2020/01/15 17:30:00,NPP-375,Brasil,SÃO PAULO,MIRASSOL,Cerrado,2,0.0,0.0,24.7,-20.70863,-49.4877
2020/01/15 17:30:00,NPP-375,Brasil,SÃO PAULO,MIRASSOL,Cerrado,2,0.0,0.0,14.5,-20.70742,-49.48183
2020/01/20 16:42:52,NOAA-20,Brasil,SÃO PAULO,MIRASSOL,Mata Atlântica,1,0.8,0.2,,-20.82121,-49.45845
2020/01/28 16:30:00,AQUA_M-T,Brasil,SÃO PAULO,MIRASSOL,Mata Atlântica,4,0.0,-999.0,37.2,-20.818,-49.5
2020/03/08 16:43:17,NOAA-20,Brasil,SÃO PAULO,MIRASSOL,Mata Atlântica,11,0.0,-999.0,,-20.80789,-49.48751
2020/03/12 04:36:17,NOAA-20,Brasil,SÃO PAULO,MIRASSOL,Mata Atlântica,15,0.0,1.0,,-20.91942,-49.5293
2020/03/13 04:17:26,NOAA-20,Brasil,SÃO PAULO,MIRASSOL,Mata Atlântica,16,0.0,1.0,,-20.92169,-49.52822
2020/03/18 13:30:00,TERRA_M-T,Brasil,SÃO PAULO,MIRASSOL,Mata Atlântica,0,2.4,0.2,29.2,-20.923,-49.525
2020/04/06 16:45:00,AQUA_M-T,Brasil,SÃO PAULO,MIRASSOL,Cerrado,3,0.0,1.0,12.1,-20.749,-49.466
2020/04/06 16:45:00,AQUA_M-T,Brasil,SÃO PAULO,MIRASSOL,Cerrado,3,0.0,1.0,11.0,-20.747,-49.453
2020/04/06 16:48:00,NPP-375,Brasil,SÃO PAULO,MIRASSOL,Cerrado,3,0.0,1.0,7.9,-20.74719,-49.44402
2020/04/06 16:48:00,NPP-375,Brasil,SÃO PAULO,MIRASSOL,Cerrado,3,0.0,1.0,3.2,-20.7444,-49.44831
2020/04/06 16:48:00,NPP-375,Brasil,SÃO PAULO,MIRASSOL,Cerrado,3,0.0,1.0,5.9,-20.74272,-49.46008
2020/04/06 17:39:56,NOAA-20,Brasil,SÃO PAULO,MIRASSOL,Cerrado,3,0.0,1.0,,-20.74389,-49.44655
2020/04/18 03:54:00,NPP-375D,Brasil,SÃO PAULO,MIRASSOL,Cerrado,4,0.0,1.0,8.1,-20.74392,-49.46752
2020/04/18 03:54:00,NPP-375D,Brasil,SÃO PAULO,MIRASSOL,Cerrado,4,0.0,1.0,10.6,-20.74632,-49.46532
2020/04/18 03:54:00,NPP-375D,Brasil,SÃO PAULO,MIRASSOL,Cerrado,4,0.0,1.0,8.5,-20.74166,-49.46421
2020/04/18 03:54:00,NPP-375D,Brasil,SÃO PAULO,MIRASSOL,Cerrado,4,0.0,1.0,8.1,-20.74502,-49.46221
2020/04/18 03:54:00,NPP-375D,Brasil,SÃO PAULO,MIRASSOL,Cerrado,4,0.0,1.0,4.0,-20.74969,-49.46325
2020/04/18 03:54:00,NPP-375D,Brasil,SÃO PAULO,MIRASSOL,Cerrado,4,0.0,1.0,4.0,-20.74859,-49.46856
2020/04/22 14:00:00,TERRA_M-T,Brasil,SÃO PAULO,MIRASSOL,Cerrado,7,0.0,1.0,48.5,-20.763,-49.475
2020/04/22 14:00:00,TERRA_M-T,Brasil,SÃO PAULO,MIRASSOL,Cerrado,7,0.0,1.0,46.3,-20.758,-49.48
2020/04/22 16:01:34,NOAA-20,Brasil,SÃO PAULO,MIRASSOL,Cerrado,7,0.0,1.0,,-20.76035,-49.4789
2020/04/22 16:01:34,NOAA-20,Brasil,SÃO PAULO,MIRASSOL,Cerrado,7,0.0,1.0,,-20.75735,-49.47948
2020/04/22 16:45:00,AQUA_M-T,Brasil,SÃO PAULO,MIRASSOL,Cerrado,7,0.0,1.0,12.7,-20.765,-49.478
2020/04/23 04:00:00,NPP-375D,Brasil,SÃO PAULO,MIRASSOL,Cerrado,8,0.0,1.0,1.1,-20.7598,-49.48003
2020/04/24 04:29:38,NOAA-20,Brasil,SÃO PAULO,MIRASSOL,Cerrado,9,0.0,1.0,,-20.75864,-49.4787
2020/04/28 13:25:00,TERRA_M-T,Brasil,SÃO PAULO,MIRASSOL,Mata Atlântica,14,0.0,1.0,13.4,-20.846,-49.556
2020/05/08 04:18:00,NPP-375D,Brasil,SÃO PAULO,MIRASSOL,Mata Atlântica,0,0.0,1.0,0.7,-20.7975,-49.49434
2020/05/20 16:24:00,NPP-375,Brasil,SÃO PAULO,MIRASSOL,Cerrado,5,0.0,1.0,8.1,-20.76093,-49.47899
2020/05/20 16:24:00,NPP-375,Brasil,SÃO PAULO,MIRASSOL,Cerrado,5,0.0,1.0,8.1,-20.75637,-49.4795
2020/05/20 17:14:01,NOAA-20,Brasil,SÃO PAULO,MIRASSOL,Cerrado,5,0.0,1.0,,-20.76121,-49.47755
2020/05/20 17:14:01,NOAA-20,Brasil,SÃO PAULO,MIRASSOL,Cerrado,5,0.0,1.0,,-20.75859,-49.47819
2020/05/21 16:55:15,NOAA-20,Brasil,SÃO PAULO,MIRASSOL,Cerrado,6,0.0,1.0,,-20.75896,-49.47842
2020/05/21 21:08:57,NOAA-19,Brasil,SÃO PAULO,MIRASSOL,Mata Atlântica,6,0.0,1.0,,-20.9316444397,-49.5492973328
2020/05/31 16:55:00,AQUA_M-T,Brasil,SÃO PAULO,MIRASSOL,Mata Atlântica,7,0.0,1.0,47.7,-20.784,-49.555
2020/05/31 16:55:00,AQUA_M-T,Brasil,SÃO PAULO,MIRASSOL,Mata Atlântica,7,0.0,1.0,83.8,-20.783,-49.544
2020/05/31 16:55:00,AQUA_M-T,Brasil,SÃO PAULO,MIRASSOL,Mata Atlântica,7,0.0,1.0,13.0,-20.796,-49.496
2020/05/31 16:55:00,AQUA_M-T,Brasil,SÃO PAULO,MIRASSOL,Mata Atlântica,7,0.0,1.0,7.1,-20.794,-49.554
2020/05/31 16:55:00,AQUA_M-T,Brasil,SÃO PAULO,MIRASSOL,Mata Atlântica,7,0.0,1.0,11.8,-20.793,-49.543
2020/05/31 17:08:10,NOAA-20,Brasil,SÃO PAULO,MIRASSOL,Mata Atlântica,7,0.0,1.0,,-20.79592,-49.49473
2020/05/31 17:08:10,NOAA-20,Brasil,SÃO PAULO,MIRASSOL,Mata Atlântica,7,0.0,1.0,,-20.78569,-49.54621
2020/06/17 16:00:00,NPP-375,Brasil,SÃO PAULO,MIRASSOL,Mata Atlântica,23,0.0,1.0,8.4,-20.75849,-49.49561
2020/06/17 16:00:00,NPP-375,Brasil,SÃO PAULO,MIRASSOL,Mata Atlântica,23,0.0,1.0,8.4,-20.75168,-49.49614
2020/06/17 16:00:00,NPP-375,Brasil,SÃO PAULO,MIRASSOL,Mata Atlântica,23,0.0,1.0,10.5,-20.75711,-49.4971
2020/06/17 16:48:56,NOAA-20,Brasil,SÃO PAULO,MIRASSOL,Mata Atlântica,23,0.0,1.0,,-20.75851,-49.49484
2020/06/17 16:48:56,NOAA-20,Brasil,SÃO PAULO,MIRASSOL,Mata Atlântica,23,0.0,1.0,,-20.75518,-49.4954
2020/06/17 16:48:56,NOAA-20,Brasil,SÃO PAULO,MIRASSOL,Mata Atlântica,23,0.0,1.0,,-20.75906,-49.49856
2020/06/17 16:48:56,NOAA-20,Brasil,SÃO PAULO,MIRASSOL,Mata Atlântica,22,0.0,1.0,,-20.78714,-49.50896
2020/06/18 17:24:00,NPP-375,Brasil,SÃO PAULO,MIRASSOL,Mata Atlântica,19,0.0,1.0,6.9,-20.86027,-49.49678
