DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,FRP,Latitude,Longitude
2017/01/01 13:58:00,TERRA_M-T,Brasil,SÃO PAULO,BARRETOS,Cerrado,0,0.0,0.3,24.1,-20.41,-48.732
2017/01/02 17:06:00,NPP-375,Brasil,SÃO PAULO,BARRETOS,Cerrado,0,5.3,0.2,,-20.57409,-48.67409
2017/01/03 00:58:00,METOP-B,Brasil,SÃO PAULO,BARRETOS,Cerrado,0,0.1,0.2,,-20.4323997497559,-48.6721992492676
2017/01/03 01:02:05,METOP-B,Brasil,SÃO PAULO,BARRETOS,Cerrado,0,0.1,0.2,,-20.4323997497559,-48.6721992492676
2017/01/07 04:43:00,NPP-375D,Brasil,SÃO PAULO,BARRETOS,Cerrado,0,0.0,0.2,,-20.43398,-48.6917
2017/01/07 04:43:00,NPP-375D,Brasil,SÃO PAULO,BARRETOS,Cerrado,0,0.0,0.2,,-20.42976,-48.68864
2017/01/07 04:43:00,NPP-375D,Brasil,SÃO PAULO,BARRETOS,Cerrado,0,0.0,0.2,,-20.4302,-48.6911
2017/01/07 04:43:00,NPP-375D,Brasil,SÃO PAULO,BARRETOS,Cerrado,0,0.0,0.2,,-20.43353,-48.68923
2017/01/07 04:43:00,NPP-375D,Brasil,SÃO PAULO,BARRETOS,Cerrado,0,0.0,0.2,,-20.43463,-48.6869
2017/01/07 04:43:00,NPP-375D,Brasil,SÃO PAULO,BARRETOS,Cerrado,0,0.0,0.2,,-20.43731,-48.68983
2017/01/08 04:24:00,NPP-375D,Brasil,SÃO PAULO,BARRETOS,Cerrado,0,0.0,0.2,,-20.50982,-48.62659
2017/01/08 04:24:00,NPP-375D,Brasil,SÃO PAULO,BARRETOS,Cerrado,0,0.0,0.2,,-20.51314,-48.62719
2017/02/05 17:13:00,AQUA_M-T,Brasil,SÃO PAULO,BARRETOS,Cerrado,0,0.3,0.5,19.0,-20.558,-48.464
2017/02/07 01:43:00,TERRA_M-M,Brasil,SÃO PAULO,BARRETOS,Cerrado,0,0.9,0.3,10.0,-20.424,-48.698
2017/02/07 01:43:00,TERRA_M-M,Brasil,SÃO PAULO,BARRETOS,Cerrado,0,0.9,0.4,12.2,-20.434,-48.697
2017/02/07 05:01:00,NPP-375D,Brasil,SÃO PAULO,BARRETOS,Cerrado,0,0.9,0.4,,-20.42929,-48.69574
2017/02/07 05:01:00,NPP-375D,Brasil,SÃO PAULO,BARRETOS,Cerrado,0,0.9,0.4,,-20.42962,-48.69268
2017/02/07 05:01:00,NPP-375D,Brasil,SÃO PAULO,BARRETOS,Cerrado,0,0.9,0.4,,-20.42454,-48.69194
2017/02/07 17:01:00,AQUA_M-T,Brasil,SÃO PAULO,BARRETOS,Cerrado,0,0.4,0.6,14.4,-20.506,-48.651
2017/02/08 04:42:00,NPP-375D,Brasil,SÃO PAULO,BARRETOS,Cerrado,0,0.4,0.5,,-20.42677,-48.69415
2017/02/08 04:42:00,NPP-375D,Brasil,SÃO PAULO,BARRETOS,Cerrado,0,0.4,0.5,,-20.423,-48.69354
2017/02/08 17:12:00,NPP-375,Brasil,SÃO PAULO,BARRETOS,Cerrado,0,0.4,0.5,,-20.42549,-48.6965
2017/02/10 04:05:00,NPP-375D,Brasil,SÃO PAULO,BARRETOS,Cerrado,0,0.0,0.8,,-20.48432,-48.6377
