DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,FRP,Latitude,Longitude
2023/01/27 17:06:00,NOAA-20,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,2,0.0,0.03,8.5,-20.42701,-49.37128
2023/04/05 22:06:59,GOES-16,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,5,0.0,0.06,70.0,-20.5187,-49.4457
2023/04/05 22:16:59,GOES-16,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,5,0.0,0.06,109.4,-20.5187,-49.4457
2023/04/05 22:26:59,GOES-16,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,5,0.0,0.06,99.7,-20.5187,-49.4457
2023/04/05 22:36:59,GOES-16,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,5,0.0,0.06,75.1,-20.5187,-49.4457
2023/04/05 22:46:59,GOES-16,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,5,0.0,0.06,59.9,-20.5187,-49.4457
2023/04/06 04:44:00,NOAA-20,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,5,10.31,0.0,1.0,-20.51619,-49.45111
2023/04/06 04:44:00,NOAA-20,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,5,10.25,0.0,1.0,-20.51681,-49.44669
2023/08/12 22:27:00,GOES-16,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,28,1.4,1.0,75.2,-20.5832,-49.3176
2023/08/12 23:17:00,GOES-16,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,28,1.4,1.0,94.1,-20.5832,-49.3176
2023/09/24 16:16:00,NPP-375,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,5,0.0,1.0,6.7,-20.52559,-49.2995
2023/09/24 16:16:00,NPP-375,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,5,0.0,1.0,4.5,-20.52545,-49.2998
2023/09/24 17:05:00,NOAA-20,Brasil,SÃO PAULO,NOVA GRANADA,Mata Atlântica,5,0.0,1.0,4.3,-20.52265,-49.29919
2023/09/24 17:05:00,NOAA-20,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,5,0.0,1.0,4.3,-20.52616,-49.29855
2023/10/03 14:06:59,GOES-16,Brasil,SÃO PAULO,NOVA GRANADA,Mata Atlântica,0,0.0,0.12,91.4,-20.4821,-49.2939
2023/10/03 14:16:59,GOES-16,Brasil,SÃO PAULO,NOVA GRANADA,Mata Atlântica,0,0.0,0.12,77.2,-20.4821,-49.2939
2023/10/15 16:22:00,NPP-375,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,1,0.93,0.08,94.2,-20.51194,-49.43757
2023/10/15 16:22:00,NPP-375,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,1,0.94,0.09,23.7,-20.51105,-49.43594
2023/12/06 23:06:59,GOES-16,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,0,5.33,0.02,65.8,-20.4982,-49.4501
2023/12/07 03:57:00,NPP-375D,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,0,0.0,0.09,1.2,-20.50362,-49.44844
2023/12/07 03:57:00,NPP-375D,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,0,0.0,0.09,0.9,-20.50379,-49.4496
2023/12/07 04:50:00,NOAA-20,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,0,0.0,0.09,1.7,-20.50515,-49.44781
2023/12/07 17:17:00,NOAA-20,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,0,0.0,0.09,5.5,-20.50762,-49.44561
2023/12/16 00:47:07,METOP-B,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,5,0.0,0.41,,-20.54170036315918,-49.44889831542969
2023/12/16 00:47:07,METOP-B,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,5,0.0,0.83,,-20.538400650024414,-49.43259811401367
2023/12/16 00:47:07,METOP-B,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,5,0.0,0.8,,-20.54010009765625,-49.440799713134766
2023/12/17 00:26:53,METOP-B,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,6,0.0,0.88,,-20.520599365234375,-49.41469955444336
2023/12/17 00:26:53,METOP-B,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,6,0.0,0.87,,-20.510799407958984,-49.416500091552734
2023/12/17 00:26:53,METOP-B,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,6,0.0,0.84,,-20.513599395751953,-49.432498931884766
2023/12/17 01:21:25,METOP-C,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,6,0.0,0.84,,-20.502399444580078,-49.44660186767578
2023/12/17 01:21:25,METOP-C,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,6,0.0,0.3,,-20.505199432373047,-49.45759963989258
2023/12/18 01:00:22,METOP-C,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,7,0.2,0.74,,-20.539199829101562,-49.44390106201172
