DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,FRP,Latitude,Longitude
2018/01/27 16:45:00,AQUA_M-T,Brasil,SÃO PAULO,JALES,Mata Atlântica,0,0.6,-999.0,20.4,-20.271,-50.538
2018/01/27 16:45:00,AQUA_M-T,Brasil,SÃO PAULO,JALES,Mata Atlântica,0,0.7,-999.0,23.1,-20.273,-50.554
2018/01/27 16:50:00,AQUA_M-T,Brasil,SÃO PAULO,JALES,Mata Atlântica,0,0.6,-999.0,21.1,-20.274,-50.543
2018/02/06 17:00:00,NPP-375,Brasil,SÃO PAULO,JALES,Mata Atlântica,0,0.1,0.3,,-20.29834,-50.58509
2018/05/02 17:12:00,NPP-375,Brasil,SÃO PAULO,JALES,Mata Atlântica,0,0.0,1.0,14.7,-20.32971,-50.48411
2018/05/02 17:12:00,NPP-375,Brasil,SÃO PAULO,JALES,Mata Atlântica,0,0.0,0.9,16.3,-20.33105,-50.47042
2018/05/02 17:12:00,NPP-375,Brasil,SÃO PAULO,JALES,Mata Atlântica,0,0.0,1.0,16.3,-20.33179,-50.47476
2018/05/02 17:12:00,NPP-375,Brasil,SÃO PAULO,JALES,Mata Atlântica,0,0.0,1.0,14.4,-20.33254,-50.4791
2018/05/02 17:12:00,NPP-375,Brasil,SÃO PAULO,JALES,Mata Atlântica,0,0.0,1.0,16.3,-20.33462,-50.46971
2018/05/02 17:12:00,NPP-375,Brasil,SÃO PAULO,JALES,Mata Atlântica,0,0.0,1.0,17.8,-20.32822,-50.47548
2018/05/02 17:12:00,NPP-375,Brasil,SÃO PAULO,JALES,Mata Atlântica,0,0.0,1.0,14.7,-20.32897,-50.4798
2018/05/30 16:42:00,NPP-375,Brasil,SÃO PAULO,JALES,Mata Atlântica,10,0.0,0.9,4.3,-20.3878,-50.57564
2018/06/12 16:00:00,NPP-375,Brasil,SÃO PAULO,JALES,Mata Atlântica,6,0.2,1.0,6.6,-20.30535,-50.62032
2018/06/20 04:18:00,NPP-375D,Brasil,SÃO PAULO,JALES,Mata Atlântica,10,0.0,1.0,0.5,-20.30939,-50.54659
