DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,FRP,Latitude,Longitude
2016/01/22 16:55:00,NPP-375,Brasil,SÃO PAULO,ARIRANHA,Mata Atlântica,6,0.0,0.2,,-21.17769,-48.80154
2016/05/04 21:54:23,NOAA-18,Brasil,SÃO PAULO,ARIRANHA,Mata Atlântica,6,0.0,1.0,,-21.159,-48.762
2016/05/04 21:54:23,NOAA-18,Brasil,SÃO PAULO,ARIRANHA,Mata Atlântica,6,0.0,1.0,,-21.169,-48.759
2016/05/04 21:54:23,NOAA-18,Brasil,SÃO PAULO,ARIRANHA,Mata Atlântica,6,0.0,1.0,,-21.172,-48.775
2016/07/09 18:10:48,NOAA-19,Brasil,SÃO PAULO,ARIRANHA,Mata Atlântica,32,0.0,1.0,,-21.147,-48.751
2016/07/10 04:37:00,NPP-375D,Brasil,SÃO PAULO,ARIRANHA,Mata Atlântica,33,0.0,1.0,,-21.18531,-48.76305
2016/07/12 17:13:00,AQUA_M-T,Brasil,SÃO PAULO,ARIRANHA,Mata Atlântica,35,0.0,1.0,21.1,-21.146,-48.776
2016/07/27 04:18:00,NPP-375D,Brasil,SÃO PAULO,ARIRANHA,Mata Atlântica,11,0.0,1.0,,-21.2404,-48.7485
2016/07/27 04:18:00,NPP-375D,Brasil,SÃO PAULO,ARIRANHA,Mata Atlântica,11,0.0,1.0,,-21.23902,-48.75661
2016/07/27 13:46:00,TERRA_M-T,Brasil,SÃO PAULO,ARIRANHA,Mata Atlântica,11,0.0,1.0,7.8,-21.243,-48.756
2016/07/27 13:46:00,TERRA_M-T,Brasil,SÃO PAULO,ARIRANHA,Mata Atlântica,11,0.0,1.0,10.1,-21.242,-48.749
2016/08/01 21:29:50,NOAA-18,Brasil,SÃO PAULO,ARIRANHA,Mata Atlântica,16,0.0,1.0,,-21.194,-48.812
2016/08/01 21:29:50,NOAA-18,Brasil,SÃO PAULO,ARIRANHA,Mata Atlântica,16,0.0,1.0,,-21.193,-48.804
2016/08/03 01:20:00,TERRA_M-M,Brasil,SÃO PAULO,ARIRANHA,Mata Atlântica,18,0.0,1.0,40.6,-21.183,-48.778
2016/08/03 01:20:00,TERRA_M-M,Brasil,SÃO PAULO,ARIRANHA,Mata Atlântica,18,0.0,1.0,52.4,-21.178,-48.808
