DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,FRP,Latitude,Longitude
2022/01/20 04:10:00,NOAA-20,Brasil,SÃO PAULO,JALES,Mata Atlântica,1,0.0,0.4,2.8,-20.30408,-50.59948
2022/01/20 05:01:00,NPP-375D,Brasil,SÃO PAULO,JALES,Mata Atlântica,1,0.0,0.5,2.0,-20.30565,-50.59718
2022/01/24 16:37:00,AQUA_M-T,Brasil,SÃO PAULO,JALES,Mata Atlântica,2,1.2,0.1,19.8,-20.36242,-50.48746
2022/02/16 13:50:00,TERRA_M-T,Brasil,SÃO PAULO,JALES,Mata Atlântica,8,0.0,-999.0,13.2,-20.27136,-50.54445
2022/02/23 16:49:00,AQUA_M-T,Brasil,SÃO PAULO,JALES,Mata Atlântica,7,1.4,-999.0,18.9,-20.2645,-50.53816
2022/02/24 16:34:00,NPP-375,Brasil,SÃO PAULO,JALES,Mata Atlântica,7,22.0,0.0,9.6,-20.36733,-50.52807
2022/02/24 16:34:00,NPP-375,Brasil,SÃO PAULO,JALES,Mata Atlântica,7,21.7,0.0,8.7,-20.36786,-50.53257
2022/02/25 04:36:00,NOAA-20,Brasil,SÃO PAULO,JALES,Mata Atlântica,7,9.8,-999.0,0.8,-20.2772,-50.53876
2022/03/01 16:41:00,NPP-375,Brasil,SÃO PAULO,JALES,Mata Atlântica,2,0.1,0.2,12.7,-20.28649,-50.61823
2022/03/11 16:54:00,NPP-375,Brasil,SÃO PAULO,JALES,Mata Atlântica,1,0.9,0.5,5.0,-20.21172,-50.55785
2022/03/29 13:42:00,TERRA_M-T,Brasil,SÃO PAULO,JALES,Mata Atlântica,0,0.0,0.1,13.1,-20.29365,-50.61877
2022/03/29 16:16:00,NPP-375,Brasil,SÃO PAULO,JALES,Mata Atlântica,0,0.0,0.1,2.1,-20.28717,-50.62172
2022/04/22 16:16:00,NOAA-20,Brasil,SÃO PAULO,JALES,Mata Atlântica,9,0.0,1.0,5.9,-20.32158,-50.50171
2022/04/22 16:16:00,NOAA-20,Brasil,SÃO PAULO,JALES,Mata Atlântica,9,0.0,1.0,6.7,-20.32336,-50.50322
2022/04/22 17:05:00,NPP-375,Brasil,SÃO PAULO,JALES,Mata Atlântica,9,0.0,1.0,2.8,-20.32398,-50.50262
2022/04/22 17:05:00,NPP-375,Brasil,SÃO PAULO,JALES,Mata Atlântica,9,0.0,1.0,8.8,-20.32059,-50.50324
2022/04/22 17:22:00,AQUA_M-T,Brasil,SÃO PAULO,JALES,Mata Atlântica,9,0.0,1.0,9.3,-20.32467,-50.50191
2022/04/22 17:56:00,NOAA-20,Brasil,SÃO PAULO,JALES,Mata Atlântica,9,0.0,1.0,11.7,-20.3274,-50.49685
2022/04/28 16:54:00,NPP-375,Brasil,SÃO PAULO,JALES,Mata Atlântica,6,0.0,1.0,4.0,-20.3144,-50.4966
2022/05/14 16:52:00,NPP-375,Brasil,SÃO PAULO,JALES,Mata Atlântica,2,0.6,1.0,12.3,-20.32434,-50.51284
2022/06/05 02:21:00,TERRA_M-M,Brasil,SÃO PAULO,JALES,Mata Atlântica,5,0.0,0.91,40.8,-20.3112,-50.55672
2022/06/05 02:21:00,TERRA_M-M,Brasil,SÃO PAULO,JALES,Mata Atlântica,4,0.0,1.0,24.0,-20.30711,-50.53455
2022/06/05 04:10:00,NPP-375D,Brasil,SÃO PAULO,JALES,Mata Atlântica,4,0.0,1.0,8.1,-20.31081,-50.54645
2022/06/05 04:10:00,NPP-375D,Brasil,SÃO PAULO,JALES,Mata Atlântica,5,0.0,1.0,10.6,-20.31423,-50.5514
2022/06/05 04:10:00,NPP-375D,Brasil,SÃO PAULO,JALES,Mata Atlântica,4,0.0,1.0,10.6,-20.31499,-50.5474
2022/06/05 04:10:00,NPP-375D,Brasil,SÃO PAULO,JALES,Mata Atlântica,5,0.0,0.99,8.1,-20.31005,-50.55049
2022/06/05 05:01:00,NOAA-20,Brasil,SÃO PAULO,JALES,Mata Atlântica,4,0.0,1.0,9.5,-20.30846,-50.54234
2022/06/05 05:01:00,NOAA-20,Brasil,SÃO PAULO,JALES,Mata Atlântica,4,0.0,1.0,9.5,-20.3079,-50.54708
2022/06/05 05:01:00,NOAA-20,Brasil,SÃO PAULO,JALES,Mata Atlântica,4,0.0,1.0,1.5,-20.31296,-50.54285
2022/06/06 17:11:00,NOAA-20,Brasil,SÃO PAULO,JALES,Mata Atlântica,6,0.0,1.0,21.6,-20.31335,-50.54486
2022/06/06 17:11:00,NOAA-20,Brasil,SÃO PAULO,JALES,Mata Atlântica,6,0.0,1.0,23.9,-20.31106,-50.54412
2022/06/07 04:23:00,NOAA-20,Brasil,SÃO PAULO,JALES,Mata Atlântica,6,0.0,1.0,0.9,-20.30829,-50.5448
2022/06/07 04:23:00,NOAA-20,Brasil,SÃO PAULO,JALES,Mata Atlântica,6,0.0,1.0,0.9,-20.31177,-50.54551
2022/06/14 22:33:20,GOES-16,Brasil,SÃO PAULO,JALES,Mata Atlântica,2,0.0,1.0,,-20.26,-50.49
2022/06/15 01:51:33,NOAA-18D,Brasil,SÃO PAULO,JALES,Mata Atlântica,3,0.0,1.0,,-20.2829036713,-50.5119628906
2022/06/15 01:51:33,NOAA-18D,Brasil,SÃO PAULO,JALES,Mata Atlântica,3,0.0,1.0,,-20.284154892,-50.519618988
2022/06/15 04:23:00,NPP-375D,Brasil,SÃO PAULO,JALES,Mata Atlântica,2,0.0,1.0,1.2,-20.25408,-50.50003
2022/06/15 04:23:00,NPP-375D,Brasil,SÃO PAULO,JALES,Mata Atlântica,2,0.0,1.0,1.2,-20.25479,-50.49588
2022/06/15 04:23:00,NPP-375D,Brasil,SÃO PAULO,JALES,Mata Atlântica,3,0.0,1.0,0.8,-20.2576,-50.5007
