DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,FRP,Latitude,Longitude
2022/02/14 17:13:00,NOAA-20,Brasil,SÃO PAULO,PRESIDENTE PRUDENTE,Mata Atlântica,7,0.0,0.7,1.5,-21.85217,-51.30777
2022/02/19 16:28:00,NPP-375,Brasil,SÃO PAULO,PRESIDENTE PRUDENTE,Mata Atlântica,0,0.0,0.1,5.3,-22.11858,-51.46803
2022/02/22 17:11:00,NPP-375,Brasil,SÃO PAULO,PRESIDENTE PRUDENTE,Mata Atlântica,4,0.0,-999.0,9.2,-22.1042,-51.38813
2022/03/10 17:11:00,NPP-375,Brasil,SÃO PAULO,PRESIDENTE PRUDENTE,Mata Atlântica,0,0.1,0.4,3.5,-22.11872,-51.46569
2022/04/10 05:01:00,NPP-375D,Brasil,SÃO PAULO,PRESIDENTE PRUDENTE,Mata Atlântica,0,0.0,1.0,0.9,-22.11753,-51.46561
2022/04/19 04:44:00,NOAA-20,Brasil,SÃO PAULO,PRESIDENTE PRUDENTE,Mata Atlântica,6,0.0,0.8,0.3,-22.16871,-51.37345
2022/04/28 16:52:00,NPP-375,Brasil,SÃO PAULO,PRESIDENTE PRUDENTE,Mata Atlântica,5,0.0,1.0,4.6,-22.12224,-51.46699
2022/04/28 17:43:00,NOAA-20,Brasil,SÃO PAULO,PRESIDENTE PRUDENTE,Mata Atlântica,5,0.0,1.0,2.3,-22.12095,-51.46608
2022/04/28 17:43:00,NOAA-20,Brasil,SÃO PAULO,PRESIDENTE PRUDENTE,Mata Atlântica,5,0.0,1.0,2.8,-22.1205,-51.46381
2022/05/06 16:54:00,NOAA-20,Brasil,SÃO PAULO,PRESIDENTE PRUDENTE,Mata Atlântica,1,0.0,-999.0,4.7,-22.12107,-51.44558
2022/05/08 01:55:00,TERRA_M-M,Brasil,SÃO PAULO,PRESIDENTE PRUDENTE,Mata Atlântica,7,0.0,-999.0,5.9,-22.1,-51.412
2022/05/08 01:58:00,TERRA_M-M,Brasil,SÃO PAULO,PRESIDENTE PRUDENTE,Mata Atlântica,7,0.0,-999.0,5.9,-22.10006,-51.41241
