DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,FRP,Latitude,Longitude
2016/01/22 16:49:00,AQUA_M-T,Brasil,SÃO PAULO,NHANDEARA,Mata Atlântica,6,0.0,0.4,20.0,-20.749,-50.089
2016/02/02 13:46:00,TERRA_M-T,Brasil,SÃO PAULO,NHANDEARA,Mata Atlântica,3,0.0,0.9,11.8,-20.791,-50.031
2016/03/01 16:55:00,AQUA_M-T,Brasil,SÃO PAULO,NHANDEARA,Mata Atlântica,1,1.3,0.1,9.7,-20.748,-50.088
2016/04/10 17:13:00,NPP-375,Brasil,SÃO PAULO,NHANDEARA,Mata Atlântica,14,0.0,1.0,,-20.70903,-50.02411
2016/04/25 05:02:00,NPP-375D,Brasil,SÃO PAULO,NHANDEARA,Cerrado,26,0.0,1.0,,-20.5959,-50.05724
2016/04/25 17:02:00,AQUA_M-T,Brasil,SÃO PAULO,NHANDEARA,Cerrado,26,0.0,1.0,58.8,-20.597,-50.041
2016/04/25 17:02:00,AQUA_M-T,Brasil,SÃO PAULO,NHANDEARA,Cerrado,26,0.0,1.0,201.1,-20.598,-50.051
2016/04/25 17:31:00,NPP-375,Brasil,SÃO PAULO,NHANDEARA,Cerrado,26,0.0,1.0,,-20.59698,-50.05201
2016/05/03 23:00:00,GOES-13,Brasil,SÃO PAULO,NHANDEARA,Cerrado,4,0.0,1.0,,-20.56,-50.03
2016/05/05 21:42:59,NOAA-18,Brasil,SÃO PAULO,NHANDEARA,Mata Atlântica,7,0.0,0.5,,-20.817,-50.11
2016/05/25 01:57:00,TERRA_M-M,Brasil,SÃO PAULO,NHANDEARA,Cerrado,4,0.0,1.0,9.9,-20.625,-50.079
2016/05/25 01:57:00,TERRA_M-M,Brasil,SÃO PAULO,NHANDEARA,Cerrado,4,0.0,1.0,11.3,-20.624,-50.069
2016/06/10 21:28:44,NOAA-18,Brasil,SÃO PAULO,NHANDEARA,Mata Atlântica,2,0.1,0.4,,-20.706,-50.043
2016/06/10 21:28:44,NOAA-18,Brasil,SÃO PAULO,NHANDEARA,Mata Atlântica,2,0.1,0.4,,-20.708,-50.051
