DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,FRP,Latitude,Longitude
2023/02/10 16:56:00,AQUA_M-T,Brasil,SÃO PAULO,LINS,Mata Atlântica,1,1.7,0.0,16.6,-21.6226,-49.59376
2023/03/25 16:48:00,NPP-375,Brasil,SÃO PAULO,LINS,Mata Atlântica,5,0.0,-999.0,3.8,-21.69383,-49.75059
2023/04/02 17:39:00,NPP-375,Brasil,SÃO PAULO,LINS,Mata Atlântica,3,0.0,0.18,0.5,-21.58527,-49.55899
2023/04/24 01:49:00,TERRA_M-M,Brasil,SÃO PAULO,LINS,Mata Atlântica,5,0.0,0.16,12.3,-21.70134,-49.7086
2023/04/24 04:06:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,5,0.0,0.16,1.0,-21.70364,-49.70149
2023/04/24 04:06:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,5,0.0,0.16,1.0,-21.70444,-49.69741
2023/04/24 04:57:00,NPP-375D,Brasil,SÃO PAULO,LINS,Mata Atlântica,5,0.0,0.15,1.8,-21.65649,-49.79065
2023/04/24 04:57:00,NPP-375D,Brasil,SÃO PAULO,LINS,Mata Atlântica,4,0.0,0.17,4.9,-21.65148,-49.7877
2023/05/01 04:25:00,NPP-375D,Brasil,SÃO PAULO,LINS,Mata Atlântica,4,0.0,0.23,0.8,-21.63945,-49.75342
2023/05/01 16:56:00,NPP-375,Brasil,SÃO PAULO,LINS,Mata Atlântica,4,0.0,0.23,2.4,-21.64105,-49.75304
2023/05/04 17:37:00,NPP-375,Brasil,SÃO PAULO,LINS,Mata Atlântica,6,0.0,-999.0,2.3,-21.68414,-49.76701
2023/05/10 16:35:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,0,0.98,0.76,8.6,-21.68957,-49.62643
2023/05/10 16:35:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,0,1.02,0.77,25.0,-21.69222,-49.62491
2023/05/10 16:35:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,0,1.06,0.77,3.0,-21.69328,-49.62189
2023/05/10 16:35:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,0,1.03,0.81,3.0,-21.69374,-49.62589
2023/05/10 16:35:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,0,1.01,0.66,8.6,-21.6891,-49.62241
2023/05/14 22:07:05,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,8,0.0,0.76,81.2,-21.6783,-49.6923
2023/05/14 22:17:05,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,8,0.0,0.76,62.2,-21.6783,-49.6923
2023/05/15 16:41:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,15,0.0,-999.0,6.3,-21.66121,-49.73075
2023/05/23 04:14:00,NPP-375D,Brasil,SÃO PAULO,LINS,Mata Atlântica,0,0.0,-999.0,1.3,-21.68114,-49.7357
2023/06/06 04:00:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,5,0.0,0.93,1.1,-21.72634,-49.80412
2023/06/06 04:00:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,5,0.0,0.89,7.6,-21.7239,-49.79235
2023/06/06 04:00:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,5,0.0,0.94,7.6,-21.72278,-49.79767
2023/06/06 04:00:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,5,0.0,0.92,1.1,-21.72169,-49.8029
2023/06/06 04:00:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,5,0.0,0.86,13.4,-21.71926,-49.79111
2023/06/06 04:00:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,5,0.0,0.89,13.4,-21.71814,-49.79646
2023/06/06 04:00:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,6,0.0,0.85,1.5,-21.73188,-49.77757
2023/06/06 04:51:00,NPP-375D,Brasil,SÃO PAULO,LINS,Mata Atlântica,5,0.0,0.88,3.0,-21.71711,-49.79563
2023/06/06 04:51:00,NPP-375D,Brasil,SÃO PAULO,LINS,Mata Atlântica,6,0.0,0.85,2.0,-21.73153,-49.77636
2023/06/06 04:51:00,NPP-375D,Brasil,SÃO PAULO,LINS,Mata Atlântica,5,0.0,0.86,1.3,-21.72169,-49.79096
2023/06/06 04:51:00,NPP-375D,Brasil,SÃO PAULO,LINS,Mata Atlântica,5,0.0,0.86,1.3,-21.71778,-49.79042
2023/06/07 04:32:00,NPP-375D,Brasil,SÃO PAULO,LINS,Mata Atlântica,6,0.0,0.9,1.0,-21.73539,-49.76965
2023/06/07 04:32:00,NPP-375D,Brasil,SÃO PAULO,LINS,Mata Atlântica,6,0.0,0.9,1.0,-21.73872,-49.77025
2023/06/24 04:12:00,NPP-375D,Brasil,SÃO PAULO,LINS,Mata Atlântica,0,0.0,0.31,0.6,-21.63999,-49.75614
2023/07/01 17:00:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,8,0.0,1.0,3.6,-21.6571,-49.74659
2023/07/05 17:26:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,12,0.0,1.0,4.0,-21.69176,-49.73223
2023/07/06 18:37:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,13,0.0,1.0,75.3,-21.5367,-49.6097
2023/07/07 16:48:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,14,0.0,-999.0,2.2,-21.68826,-49.74868
2023/07/12 17:17:00,AQUA_M-T,Brasil,SÃO PAULO,LINS,Mata Atlântica,3,0.0,1.0,6.9,-21.64074,-49.75412
2023/07/15 15:27:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,1,0.0,0.94,82.9,-21.6356,-49.7477
2023/07/15 16:07:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,2,0.0,0.96,121.2,-21.6551,-49.7892
2023/07/15 16:17:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,2,0.0,0.96,414.5,-21.6551,-49.7892
2023/07/15 16:27:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,2,0.0,0.96,95.8,-21.6551,-49.7892
2023/07/15 16:37:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,2,0.0,0.96,138.8,-21.6551,-49.7892
2023/07/15 16:48:00,NPP-375,Brasil,SÃO PAULO,LINS,Mata Atlântica,1,0.0,0.94,8.3,-21.62206,-49.76116
2023/07/15 17:07:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,2,0.0,0.96,105.1,-21.6551,-49.7892
2023/07/15 17:17:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,2,0.0,0.96,105.9,-21.6551,-49.7892
2023/07/15 17:37:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,1,0.0,0.94,21.4,-21.62314,-49.76285
2023/07/15 17:37:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,1,0.0,0.94,11.6,-21.62234,-49.75916
2023/07/15 17:37:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,2,0.0,0.96,251.0,-21.6551,-49.7892
2023/07/15 17:47:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,2,0.0,0.96,314.2,-21.6551,-49.7892
2023/07/20 04:25:00,NPP-375D,Brasil,SÃO PAULO,LINS,Mata Atlântica,6,0.0,1.0,1.2,-21.64688,-49.74664
2023/07/21 04:06:00,NPP-375D,Brasil,SÃO PAULO,LINS,Mata Atlântica,7,0.0,1.0,0.6,-21.63938,-49.75396
2023/07/23 14:57:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,9,0.0,0.96,77.5,-21.736,-49.8396
2023/07/23 14:57:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,9,0.0,1.0,117.8,-21.7366,-49.8166
2023/07/23 15:07:05,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,9,0.0,1.0,80.9,-21.635,-49.7708
2023/07/23 15:07:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,9,0.0,0.96,85.7,-21.736,-49.8396
2023/07/23 15:07:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,9,0.0,1.0,171.3,-21.7366,-49.8166
2023/07/23 15:17:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,9,0.0,1.0,298.7,-21.7366,-49.8166
2023/07/23 15:17:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,9,0.0,0.96,139.8,-21.736,-49.8396
2023/07/23 15:27:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,9,0.0,0.96,73.2,-21.736,-49.8396
2023/07/23 15:27:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,9,0.0,1.0,90.5,-21.7366,-49.8166
2023/07/23 15:37:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,9,0.0,0.96,89.7,-21.736,-49.8396
2023/07/23 15:37:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,9,0.0,1.0,124.9,-21.7366,-49.8166
2023/07/23 15:47:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,9,0.0,1.0,107.1,-21.7366,-49.8166
2023/07/23 15:47:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,9,0.0,0.96,80.9,-21.736,-49.8396
2023/07/23 15:57:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,10,0.0,1.0,71.9,-21.7567,-49.8349
2023/07/23 15:57:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,9,0.0,1.0,214.5,-21.7366,-49.8166
2023/07/23 16:07:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,10,0.0,1.0,225.1,-21.7567,-49.8349
2023/07/23 16:07:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,9,0.0,1.0,261.1,-21.7366,-49.8166
2023/07/23 16:27:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,10,0.0,1.0,218.6,-21.7567,-49.8349
2023/07/23 16:37:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,10,0.0,1.0,260.5,-21.7567,-49.8349
2023/07/23 16:48:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,9,0.0,0.93,8.7,-21.74868,-49.83292
2023/07/23 16:48:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,9,0.0,0.9,7.4,-21.74859,-49.83389
2023/07/23 16:48:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,9,0.0,1.0,8.7,-21.7481,-49.82868
2023/07/23 16:48:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,9,0.0,1.0,7.4,-21.74802,-49.82964
2023/07/23 16:48:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,9,0.0,0.87,8.7,-21.74515,-49.83345
2023/07/23 16:48:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,9,0.0,1.0,8.7,-21.74457,-49.8292
2023/07/23 16:48:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,9,0.0,1.0,29.5,-21.75156,-49.82912
2023/07/23 16:48:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,9,0.0,0.83,7.4,-21.74505,-49.83442
2023/07/23 16:48:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,9,0.0,1.0,13.9,-21.7334,-49.8266
2023/07/23 16:48:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,9,0.0,1.0,13.9,-21.72987,-49.82716
2023/07/23 16:48:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,9,0.0,1.0,5.6,-21.63061,-49.73089
2023/07/23 16:48:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,9,0.0,1.0,3.8,-21.6286,-49.76963
2023/07/23 16:48:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,9,0.0,1.0,3.8,-21.62806,-49.76848
2023/07/23 16:50:00,AQUA_M-T,Brasil,SÃO PAULO,LINS,Mata Atlântica,9,0.0,0.9,53.0,-21.74101,-49.83433
2023/07/23 16:50:00,AQUA_M-T,Brasil,SÃO PAULO,LINS,Mata Atlântica,10,0.0,0.69,51.9,-21.74305,-49.84157
2023/07/23 17:37:00,NPP-375,Brasil,SÃO PAULO,LINS,Mata Atlântica,9,0.0,1.0,4.4,-21.75665,-49.82816
2023/07/23 17:37:00,NPP-375,Brasil,SÃO PAULO,LINS,Mata Atlântica,9,0.0,1.0,2.6,-21.74019,-49.82889
2023/07/23 17:37:00,NPP-375,Brasil,SÃO PAULO,LINS,Mata Atlântica,9,0.0,0.95,2.6,-21.74092,-49.8323
2023/07/31 16:48:00,NPP-375,Brasil,SÃO PAULO,LINS,Mata Atlântica,18,0.0,1.0,3.7,-21.6517,-49.74971
2023/08/02 16:09:00,NPP-375,Brasil,SÃO PAULO,LINS,Mata Atlântica,20,0.0,1.0,3.5,-21.68244,-49.72949
2023/08/02 16:09:00,NPP-375,Brasil,SÃO PAULO,LINS,Mata Atlântica,20,0.0,-999.0,4.8,-21.67898,-49.72648
2023/08/06 16:37:00,NPP-375,Brasil,SÃO PAULO,LINS,Mata Atlântica,24,0.0,1.0,27.6,-21.66305,-49.76973
2023/08/06 16:37:00,NPP-375,Brasil,SÃO PAULO,LINS,Mata Atlântica,24,0.0,1.0,27.6,-21.66353,-49.77381
2023/08/06 16:37:00,NPP-375,Brasil,SÃO PAULO,LINS,Mata Atlântica,24,0.0,1.0,27.6,-21.66727,-49.76916
2023/08/06 16:45:00,AQUA_M-T,Brasil,SÃO PAULO,LINS,Mata Atlântica,24,0.0,-999.0,91.7,-21.67237,-49.76385
2023/08/06 17:26:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,24,0.0,1.0,15.8,-21.66557,-49.7674
2023/08/06 17:26:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,24,0.0,-999.0,2.7,-21.67083,-49.77103
2023/08/06 17:26:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,24,0.0,1.0,2.6,-21.66987,-49.76694
2023/08/06 17:26:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,24,0.0,-999.0,3.0,-21.67077,-49.77147
2023/08/15 17:07:00,NPP-375,Brasil,SÃO PAULO,LINS,Mata Atlântica,21,0.0,-999.0,3.7,-21.68366,-49.73874
2023/08/18 04:32:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,36,0.0,1.0,0.6,-21.63735,-49.76083
2023/08/18 04:32:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,35,0.0,1.0,0.6,-21.63793,-49.75712
2023/08/22 16:37:00,NPP-375,Brasil,SÃO PAULO,LINS,Mata Atlântica,1,0.0,1.0,0.9,-21.64174,-49.74638
2023/08/22 16:37:00,NPP-375,Brasil,SÃO PAULO,LINS,Mata Atlântica,1,0.0,1.0,2.2,-21.63705,-49.74286
2023/08/22 17:26:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,1,0.0,1.0,6.0,-21.64411,-49.74484
2023/08/22 17:26:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,1,0.0,1.0,6.0,-21.63972,-49.74575
2023/08/23 16:16:00,NPP-375,Brasil,SÃO PAULO,LINS,Mata Atlântica,2,0.0,1.0,35.6,-21.69329,-49.70922
2023/08/23 16:16:00,NPP-375,Brasil,SÃO PAULO,LINS,Mata Atlântica,2,0.0,1.0,23.9,-21.69367,-49.71348
2023/08/23 16:16:00,NPP-375,Brasil,SÃO PAULO,LINS,Mata Atlântica,2,0.0,1.0,15.9,-21.699,-49.70848
2023/08/23 16:16:00,NPP-375,Brasil,SÃO PAULO,LINS,Mata Atlântica,2,0.0,1.0,10.0,-21.69937,-49.71267
2023/08/23 17:05:00,NOAA-20,Brasil,SÃO PAULO,LINS,Mata Atlântica,2,0.0,1.0,3.3,-21.64179,-49.7476
2023/08/23 18:27:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,2,0.0,0.99,132.2,-21.758,-49.7889
2023/08/23 18:47:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,2,0.0,0.87,543.9,-21.7787,-49.7842
2023/08/23 18:47:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,2,0.0,0.99,273.7,-21.758,-49.7889
2023/08/23 18:57:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,2,0.0,0.99,129.0,-21.758,-49.7889
2023/08/23 19:07:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,2,0.0,0.97,108.0,-21.7794,-49.7611
2023/08/23 19:07:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,2,0.0,1.0,108.6,-21.7781,-49.8072
2023/08/23 19:07:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,2,0.0,0.87,382.8,-21.7787,-49.7842
2023/08/23 19:17:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,2,0.0,0.87,122.9,-21.7787,-49.7842
2023/08/23 19:17:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,2,0.0,0.99,118.5,-21.758,-49.7889
2023/08/23 19:37:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,2,0.0,1.0,92.7,-21.7574,-49.8119
2023/08/23 19:37:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,2,0.0,0.99,161.7,-21.758,-49.7889
2023/08/23 19:37:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,2,0.0,1.0,91.0,-21.7781,-49.8072
2023/08/23 19:37:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,2,0.0,0.87,163.5,-21.7787,-49.7842
2023/08/23 19:57:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,2,0.0,0.87,73.5,-21.7787,-49.7842
2023/08/23 20:07:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,2,0.0,0.87,74.0,-21.7787,-49.7842
2023/08/23 20:17:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,2,0.0,0.87,294.5,-21.7787,-49.7842
2023/08/23 20:17:06,GOES-16,Brasil,SÃO PAULO,LINS,Mata Atlântica,2,0.0,1.0,106.3,-21.7781,-49.8072
