DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,FRP,Latitude,Longitude
2015/01/07 17:25:00,NPP-375,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Cerrado,0,5.1,0.0,,-20.70362,-49.69834
2015/05/30 17:41:00,NPP-375,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Cerrado,1,0.0,1.0,,-20.62347,-49.79699
2015/05/30 17:41:00,NPP-375,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Cerrado,1,0.0,1.0,,-20.61807,-49.79822
2015/05/31 13:40:00,TERRA_M-T,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,0,1.6,1.0,10.0,-20.786,-49.671
2015/06/10 01:44:00,TERRA_M-M,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,7,0.0,1.0,11.1,-20.702,-49.915
2015/06/30 03:50:00,NPP-375D,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,24,0.1,-999.0,,-20.78222,-49.70622
2015/06/30 03:50:00,NPP-375D,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,25,0.1,-999.0,,-20.77655,-49.7045
2015/06/30 03:50:00,NPP-375D,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,24,0.1,-999.0,,-20.78098,-49.70782
2015/06/30 05:31:00,NPP-375D,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,24,0.1,-999.0,,-20.78101,-49.70228
2015/06/30 05:31:00,NPP-375D,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,25,0.1,-999.0,,-20.77731,-49.70675
2015/06/30 05:31:00,NPP-375D,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,24,0.1,-999.0,,-20.78439,-49.70707
2015/07/03 20:23:46,NOAA-18,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Cerrado,27,2.3,1.0,,-20.658,-49.732
2015/07/14 01:32:00,TERRA_M-M,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,5,0.0,1.0,17.1,-20.717,-49.737
2015/07/14 01:32:00,TERRA_M-M,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,5,0.0,1.0,25.0,-20.719,-49.76
2015/07/14 01:32:00,TERRA_M-M,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,5,0.0,1.0,28.9,-20.723,-49.743
2015/07/26 01:57:00,TERRA_M-M,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,10,0.0,1.0,8.6,-20.797,-49.754
2015/08/01 01:20:00,TERRA_M-M,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,16,0.0,1.0,45.1,-20.768,-49.753
2015/08/03 04:31:27,NOAA-19D,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,18,0.0,0.8,,-20.763,-49.67
2015/08/03 04:52:00,NPP-375D,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,18,0.0,1.0,,-20.72896,-49.70556
2015/08/03 04:52:00,NPP-375D,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,18,0.0,1.0,,-20.73352,-49.70101
2015/08/03 04:52:00,NPP-375D,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,18,0.0,1.0,,-20.73285,-49.70616
2015/08/03 04:52:00,NPP-375D,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,18,0.0,1.0,,-20.72962,-49.70045
2015/08/04 01:51:00,TERRA_M-M,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,19,0.0,1.0,91.3,-20.667,-49.856
2015/08/04 01:51:00,TERRA_M-M,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,19,0.0,1.0,9.0,-20.668,-49.867
2015/08/04 01:51:00,TERRA_M-M,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,19,0.0,1.0,39.7,-20.677,-49.854
2015/08/04 17:03:00,NPP-375,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,19,0.0,1.0,,-20.72858,-49.69315
2015/08/04 17:03:00,NPP-375,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,19,0.0,1.0,,-20.72916,-49.69688
2015/08/04 17:03:00,NPP-375,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,19,0.0,1.0,,-20.73249,-49.69629
2015/08/04 17:03:00,NPP-375,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,19,0.0,1.0,,-20.73192,-49.69255
2015/08/04 17:08:00,AQUA_M-T,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,19,0.0,1.0,15.9,-20.733,-49.699
2015/08/04 17:08:00,AQUA_M-T,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,19,0.0,1.0,11.0,-20.731,-49.69
2015/08/04 20:58:00,NOAA-18,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,19,0.0,1.0,,-20.813,-49.692
2015/08/04 20:58:00,NOAA-18,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,19,0.0,1.0,,-20.811,-49.682
2015/08/05 04:15:00,NPP-375D,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,20,0.0,0.8,,-20.76086,-49.6707
2015/08/05 04:15:00,NPP-375D,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,20,0.0,0.9,,-20.75698,-49.66979
2015/08/06 02:30:00,GOES-13,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,21,0.0,1.0,,-20.81,-49.77
2015/08/06 02:30:00,GOES-13,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,21,0.0,1.0,,-20.81,-49.74
2015/08/11 01:57:00,TERRA_M-M,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,26,0.0,1.0,63.5,-20.673,-49.851
2015/08/11 01:57:00,TERRA_M-M,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,26,0.0,1.0,14.1,-20.665,-49.863
2015/08/11 01:57:00,TERRA_M-M,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,26,0.0,1.0,265.6,-20.663,-49.853
2015/08/11 16:32:00,NPP-375,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,26,0.0,1.0,,-20.82393,-49.68271
2015/08/11 16:32:00,NPP-375,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,26,0.0,1.0,,-20.82339,-49.67784
2015/08/11 21:18:06,NOAA-18,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Cerrado,26,0.0,1.0,,-20.601,-49.801
2015/08/12 05:24:00,NPP-375D,Brasil,SÃO PAULO,MONTE APRAZÍVEL,Mata Atlântica,27,0.0,1.0,,-20.75502,-49.7368
